Corpus,Text_ID,Course_level,Proficiency,Modality,Token,Infinitive,Appropriate,Ambiguous,Inappropriate,Form,Obligatory_form,Form_simplified,Obligatory_form_simplified,Frequency,Regularity
COWS_L2H,210224_F18_W,SPA 21,Upper beginner,Written,sali,salir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.021601076,regular
COWS_L2H,172020_F18_W,SPA 21,Upper beginner,Written,salí,salir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.021601076,regular
COWS_L2H,176905_F18_W,SPA 22,Lower intermediate,Written,salgo,salir,0,0,1,PRESENT,PRETERIT,present,preterit,2.021601076,regular
COWS_L2H,176905_F18_W,SPA 22,Lower intermediate,Written,salí,salir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.021601076,regular
COWS_L2H,127886_F18_W,SPA 23,Lower intermediate,Written,salí,salir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.021601076,regular
COWS_L2H,211246_F18_W,SPA 24,Upper intermediate,Written,salí,salir,1,0,0,preterit,preterit,preterit,preterit,2.021601076,regular
COWS_L2H,199339_F18_W,SPA 24,Upper intermediate,Written,salió,salir,1,0,0,preterit,preterit,preterit,preterit,2.021601076,regular
COWS_L2H,182911_F18_W,SPA 21,Upper beginner,Written,salía,salir,0,0,1,IMPERFECT,PRETERIT,imperfect,preterit,2.021601076,regular
COWS_L2H,185467_F18_W,SPA 21,Upper beginner,Written,salieron,salir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.021601076,regular
COWS_L2H,190771_F18_W,SPA 2,Lower beginner,Written,salté,saltar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.265488903,regular
COWS_L2H,190771_F18_W,SPA 2,Lower beginner,Written,saltó,saltar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.265488903,regular
COWS_L2H,125503_F18_W,SPA 2,Lower beginner,Written,salto,saltar,1,0,0,preterit,preterit,preterit,preterit,1.265488903,regular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,salté,saltar,1,0,0,preterit,preterit,preterit,preterit,1.265488903,regular
COWS_L2H,173018_F18_W,SPA 24,Upper intermediate,Written,salta,saltar,0,0,1,PRESENT,PRETERIT,present,preterit,1.265488903,regular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,saludó,saludar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.000711616,regular
COWS_L2H,171468_F18_W,SPA 2,Lower beginner,Written,seguía,seguir,1,0,0,imperfect,imperfect,imperfect,imperfect,1.779687085,regular
COWS_L2H,176517_F18_W,SPA 2,Lower beginner,Written,siguió,seguir,1,0,0,preterit,preterit,preterit,preterit,2.01053228,irregular
COWS_L2H,203950_F18_W,SPA 23,Lower intermediate,Written,siguió,seguir,1,0,0,preterit,preterit,preterit,preterit,2.01053228,irregular
COWS_L2H,185467_F18_W,SPA 21,Upper beginner,Written,siguólo,seguir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.01053228,irregular
COWS_L2H,190771_F18_W,SPA 2,Lower beginner,Written,senté,sentar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.404797604,regular
COWS_L2H,125503_F18_W,SPA 2,Lower beginner,Written,sentaron,sentar,1,0,0,preterit,preterit,preterit,preterit,1.404797604,regular
COWS_L2H,151553_F18_W,SPA 2,Lower beginner,Written,sientan,sentar,0,0,1,present,imperfect,present,imperfect,0.7842552297,regular
COWS_L2H,199339_F18_W,SPA 24,Upper intermediate,Written,sentó,sentar,1,0,0,preterit,preterit,preterit,preterit,1.404797604,regular
COWS_L2H,206993_F18_W,SPA 22,Lower intermediate,Written,sentamos,sentar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.404797604,regular
COWS_L2H,125951_F18_W,SPA 2,Lower beginner,Written,sentí,sentir,1,0,0,preterit,preterit,preterit,preterit,1.815501103,irregular
COWS_L2H,144874_F18_W,SPA 23,Lower intermediate,Written,sentí,sentir,1,0,0,preterit,preterit,preterit,preterit,1.815501103,irregular
COWS_L2H,144874_F18_W,SPA 23,Lower intermediate,Written,sentía,sentir,1,0,0,imperfect,imperfect,imperfect,imperfect,1.748629015,regular
COWS_L2H,197375_F18_W,SPA 24,Upper intermediate,Written,sentí,sentir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.815501103,irregular
COWS_L2H,177126_F18_W,SPA 24,Upper intermediate,Written,sentí,sentir,1,0,0,preterit,preterit,preterit,preterit,1.815501103,irregular
COWS_L2H,177126_F18_W,SPA 24,Upper intermediate,Written,sintió,sentir,1,0,0,preterit,preterit,preterit,preterit,1.815501103,irregular
COWS_L2H,147281_F18_W,SPA 3,Upper beginner,Written,siento,sentir,0,0,1,PRESENT,PRETERIT,present,preterit,1.815501103,irregular
COWS_L2H,182911_F18_W,SPA 21,Upper beginner,Written,sentía,sentir,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,1.748629015,regular
COWS_L2H,171777_F18_W,SPA 22,Lower intermediate,Written,sentaba,sentir,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,1.748629015,regular
COWS_L2H,187233_F18_W,SPA 24,Upper intermediate,Written,fue,separar,1,0,0,preterit,preterit,preterit,preterit,1.146123693,regular
COWS_L2H,177126_F18_W,SPA 24,Upper intermediate,Written,sepultó,sepultar,1,0,0,preterit,preterit,preterit,preterit,0.2794990331,regular
COWS_L2H,124296_F18_W,SPA 1,Lower beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,124296_F18_W,SPA 1,Lower beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,124296_F18_W,SPA 1,Lower beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,154983_F18_W,SPA 1,Lower beginner,Written,es,ser,0,0,1,PRESENT,IMPERFECT,present,imperfect,3.211577309,irregular
COWS_L2H,154983_F18_W,SPA 1,Lower beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,154983_F18_W,SPA 1,Lower beginner,Written,es,ser,0,0,1,PRESENT,IMPERFECT,present,imperfect,3.211577309,irregular
COWS_L2H,154983_F18_W,SPA 1,Lower beginner,Written,es,ser,0,0,1,PRESENT,IMPERFECT,present,imperfect,3.211577309,irregular
COWS_L2H,154983_F18_W,SPA 1,Lower beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,154983_F18_W,SPA 1,Lower beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,127891_F18_W,SPA 2,Lower beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,127891_F18_W,SPA 2,Lower beginner,Written,fue,ser,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,3.211577309,irregular
COWS_L2H,127891_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,127891_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,127891_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,127891_F18_W,SPA 2,Lower beginner,Written,eran,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,127891_F18_W,SPA 2,Lower beginner,Written,fueron,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,127891_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,157984_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,157984_F18_W,SPA 2,Lower beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,157984_F18_W,SPA 2,Lower beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,172111_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,173084_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,173084_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,173084_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,173084_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,173084_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,173084_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,173084_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,190771_F18_W,SPA 2,Lower beginner,Written,eran,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,190771_F18_W,SPA 2,Lower beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,190771_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,171906_F18_W,SPA 1,Lower beginner,Written,es,ser,0,0,1,present,imperfect,present,imperfect,3.211577309,irregular
COWS_L2H,171906_F18_W,SPA 1,Lower beginner,Written,es,ser,0,0,1,present,imperfect,present,imperfect,3.211577309,irregular
COWS_L2H,171906_F18_W,SPA 1,Lower beginner,Written,es,ser,0,0,1,present,imperfect,present,imperfect,3.211577309,irregular
COWS_L2H,171906_F18_W,SPA 1,Lower beginner,Written,es,ser,0,0,1,present,imperfect,present,imperfect,3.211577309,irregular
COWS_L2H,171906_F18_W,SPA 1,Lower beginner,Written,es,ser,0,0,1,present,imperfect,present,imperfect,3.211577309,irregular
COWS_L2H,171906_F18_W,SPA 1,Lower beginner,Written,es,ser,0,0,1,present,imperfect,present,imperfect,3.211577309,irregular
COWS_L2H,207197_F18_W,SPA 1,Lower beginner,Written,es,ser,0,0,1,present,imperfect,present,imperfect,3.211577309,irregular
COWS_L2H,207197_F18_W,SPA 1,Lower beginner,Written,son,ser,0,0,1,present,imperfect,present,imperfect,3.211577309,irregular
COWS_L2H,210078_F18_W,SPA 1,Lower beginner,Written,es,ser,0,0,1,present,imperfect,present,imperfect,3.211577309,irregular
COWS_L2H,210078_F18_W,SPA 1,Lower beginner,Written,es,ser,0,0,1,present,preterit,present,preterit,3.427518504,irregular
COWS_L2H,171468_F18_W,SPA 2,Lower beginner,Written,es,ser,0,0,1,present,imperfect,present,imperfect,3.211577309,irregular
COWS_L2H,171468_F18_W,SPA 2,Lower beginner,Written,fui,ser,1,0,0,preterit,preterit,preterit,preterit,3.427518504,irregular
COWS_L2H,171468_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,imperfect,imperfect,imperfect,imperfect,3.211577309,irregular
COWS_L2H,171468_F18_W,SPA 2,Lower beginner,Written,fue,ser,1,0,0,preterit,preterit,preterit,preterit,3.427518504,irregular
COWS_L2H,125503_F18_W,SPA 2,Lower beginner,Written,fue,ser,1,0,0,preterit,preterit,preterit,preterit,3.427518504,irregular
COWS_L2H,125951_F18_W,SPA 2,Lower beginner,Written,fue,ser,1,0,0,preterit,preterit,preterit,preterit,3.427518504,irregular
COWS_L2H,125951_F18_W,SPA 2,Lower beginner,Written,fue,ser,1,0,0,preterit,preterit,preterit,preterit,3.427518504,irregular
COWS_L2H,125951_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,imperfect,imperfect,imperfect,imperfect,3.211577309,irregular
COWS_L2H,125951_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,imperfect,imperfect,imperfect,imperfect,3.211577309,irregular
COWS_L2H,176517_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,imperfect,imperfect,imperfect,imperfect,3.211577309,irregular
COWS_L2H,151553_F18_W,SPA 2,Lower beginner,Written,era,ser,1,0,0,imperfect,imperfect,imperfect,imperfect,3.211577309,irregular
COWS_L2H,201565_F18_W,SPA 23,Lower intermediate,Written,era,ser,1,0,0,imperfect,imperfect,imperfect,imperfect,3.211577309,irregular
COWS_L2H,201565_F18_W,SPA 23,Lower intermediate,Written,sería,ser,0,0,1,conditional,imperfect,other,imperfect,3.211577309,irregular
COWS_L2H,201565_F18_W,SPA 23,Lower intermediate,Written,era,ser,1,0,0,imperfect,imperfect,imperfect,imperfect,3.211577309,irregular
COWS_L2H,201565_F18_W,SPA 23,Lower intermediate,Written,eran,ser,1,0,0,imperfect,imperfect,imperfect,imperfect,3.211577309,irregular
COWS_L2H,203950_F18_W,SPA 23,Lower intermediate,Written,era,ser,1,0,0,imperfect,imperfect,imperfect,imperfect,3.211577309,irregular
COWS_L2H,203950_F18_W,SPA 23,Lower intermediate,Written,fue,ser,0,0,1,preterit,imperfect,preterit,imperfect,3.211577309,irregular
COWS_L2H,203950_F18_W,SPA 23,Lower intermediate,Written,fui,ser,0,0,1,preterit,imperfect,preterit,imperfect,3.211577309,irregular
COWS_L2H,203950_F18_W,SPA 23,Lower intermediate,Written,fue,ser,0,0,1,preterit,imperfect,preterit,imperfect,3.211577309,irregular
COWS_L2H,203950_F18_W,SPA 23,Lower intermediate,Written,fue,ser,0,0,1,preterit,imperfect,preterit,imperfect,3.211577309,irregular
COWS_L2H,203950_F18_W,SPA 23,Lower intermediate,Written,era,ser,1,0,0,imperfect,imperfect,imperfect,imperfect,3.211577309,irregular
COWS_L2H,203950_F18_W,SPA 23,Lower intermediate,Written,fue,ser,1,0,0,preterit,preterit,preterit,preterit,3.427518504,irregular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,era,ser,1,0,0,imperfect,imperfect,imperfect,imperfect,3.211577309,irregular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,fue,ser,0,0,1,preterit,imperfect,preterit,imperfect,3.211577309,irregular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,fue,ser,0,0,1,preterit,imperfect,preterit,imperfect,3.211577309,irregular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,fue,ser,0,0,1,preterit,imperfect,preterit,imperfect,3.211577309,irregular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,era,ser,1,0,0,imperfect,imperfect,imperfect,imperfect,3.211577309,irregular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,era,ser,1,0,0,imperfect,imperfect,imperfect,imperfect,3.211577309,irregular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,era,ser,1,0,0,imperfect,imperfect,imperfect,imperfect,3.211577309,irregular
COWS_L2H,150185_F18_W,SPA 23,Lower intermediate,Written,era,ser,1,0,0,imperfect,imperfect,imperfect,imperfect,3.211577309,irregular
COWS_L2H,144874_F18_W,SPA 23,Lower intermediate,Written,era,ser,1,0,0,imperfect,imperfect,imperfect,imperfect,3.211577309,irregular
COWS_L2H,144874_F18_W,SPA 23,Lower intermediate,Written,fue,ser,1,0,0,preterit,preterit,preterit,preterit,3.427518504,irregular
COWS_L2H,144874_F18_W,SPA 23,Lower intermediate,Written,fue,ser,1,0,0,preterit,preterit,preterit,preterit,3.427518504,irregular
COWS_L2H,144874_F18_W,SPA 23,Lower intermediate,Written,era,ser,0,0,1,imperfect,preterit,imperfect,preterit,3.427518504,irregular
COWS_L2H,176007_F18_W,SPA 24,Upper intermediate,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,176007_F18_W,SPA 24,Upper intermediate,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,176007_F18_W,SPA 24,Upper intermediate,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,197375_F18_W,SPA 24,Upper intermediate,Written,fue,ser,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,3.211577309,irregular
COWS_L2H,197375_F18_W,SPA 24,Upper intermediate,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,148645_F18_W,SPA 24,Upper intermediate,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,148645_F18_W,SPA 24,Upper intermediate,Written,fue,ser,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,3.211577309,irregular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,178147_F18_W,SPA 24,Upper intermediate,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,es,ser,0,0,1,PRESENT,PRETERIT,present,preterit,3.427518504,irregular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,son,ser,0,0,1,PRESENT,IMPERFECT,present,imperfect,3.211577309,irregular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,son,ser,0,0,1,PRESENT,IMPERFECT,present,imperfect,3.211577309,irregular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,es,ser,0,0,1,PRESENT,IMPERFECT,present,imperfect,3.211577309,irregular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,es,ser,0,0,1,PRESENT,IMPERFECT,present,imperfect,3.211577309,irregular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,es,ser,0,0,1,PRESENT,IMPERFECT,present,imperfect,3.211577309,irregular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,es,ser,0,0,1,PRESENT,IMPERFECT,present,imperfect,3.211577309,irregular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,es,ser,0,0,1,PRESENT,IMPERFECT,present,imperfect,3.211577309,irregular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,es,ser,0,0,1,PRESENT,IMPERFECT,present,imperfect,3.211577309,irregular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,es,ser,0,0,1,PRESENT,IMPERFECT,present,imperfect,3.211577309,irregular
COWS_L2H,173304_F18_W,SPA 3,Upper beginner,Written,érase,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,173304_F18_W,SPA 3,Upper beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,173304_F18_W,SPA 3,Upper beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,173304_F18_W,SPA 3,Upper beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,173304_F18_W,SPA 3,Upper beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,eran,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,eran,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,fue,ser,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,3.211577309,irregular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,fue,ser,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,3.211577309,irregular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,206222_F18_W,SPA 21,Upper beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,206222_F18_W,SPA 21,Upper beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,206222_F18_W,SPA 21,Upper beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,206222_F18_W,SPA 21,Upper beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,206222_F18_W,SPA 21,Upper beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,210224_F18_W,SPA 21,Upper beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,210224_F18_W,SPA 21,Upper beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,210224_F18_W,SPA 21,Upper beginner,Written,fueron,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,210224_F18_W,SPA 21,Upper beginner,Written,fue,ser,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,3.211577309,irregular
COWS_L2H,210224_F18_W,SPA 21,Upper beginner,Written,fue,ser,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,3.211577309,irregular
COWS_L2H,210224_F18_W,SPA 21,Upper beginner,Written,fui,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,210224_F18_W,SPA 21,Upper beginner,Written,fueron,ser,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,3.211577309,irregular
COWS_L2H,210224_F18_W,SPA 21,Upper beginner,Written,fueron,ser,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,3.211577309,irregular
COWS_L2H,172020_F18_W,SPA 21,Upper beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,172020_F18_W,SPA 21,Upper beginner,Written,es,ser,0,0,1,PRESENT,IMPERFECT,present,imperfect,3.211577309,irregular
COWS_L2H,151990_F18_W,SPA 21,Upper beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,151990_F18_W,SPA 21,Upper beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,151990_F18_W,SPA 21,Upper beginner,Written,fue,ser,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,3.211577309,irregular
COWS_L2H,151990_F18_W,SPA 21,Upper beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,151990_F18_W,SPA 21,Upper beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,203249_F18_W,SPA 21,Upper beginner,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,203249_F18_W,SPA 21,Upper beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,203249_F18_W,SPA 21,Upper beginner,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,203249_F18_W,SPA 21,Upper beginner,Written,era,ser,0,0,1,IMPERFECT,PRETERIT,imperfect,preterit,3.427518504,irregular
COWS_L2H,203249_F18_W,SPA 21,Upper beginner,Written,era,ser,0,0,1,IMPERFECT,PRETERIT,imperfect,preterit,3.427518504,irregular
COWS_L2H,176905_F18_W,SPA 22,Lower intermediate,Written,es,ser,0,0,1,PRESENT,PRETERIT,present,preterit,3.427518504,irregular
COWS_L2H,176905_F18_W,SPA 22,Lower intermediate,Written,es,ser,0,0,1,PRESENT,IMPERFECT,present,imperfect,3.211577309,irregular
COWS_L2H,176905_F18_W,SPA 22,Lower intermediate,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,176905_F18_W,SPA 22,Lower intermediate,Written,es,ser,0,0,1,PRESENT,IMPERFECT,present,imperfect,3.211577309,irregular
COWS_L2H,176905_F18_W,SPA 22,Lower intermediate,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,211683_F18_W,SPA 22,Lower intermediate,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,211683_F18_W,SPA 22,Lower intermediate,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,211683_F18_W,SPA 22,Lower intermediate,Written,fue,ser,1,0,0,PRETERIT,PRETERIT,preterit,preterit,3.427518504,irregular
COWS_L2H,211683_F18_W,SPA 22,Lower intermediate,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,211683_F18_W,SPA 22,Lower intermediate,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
COWS_L2H,170317_S19_W,SPA 22,Lower intermediate,Written,era,ser,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,3.211577309,irregular
